type,status,departure,arrival,airline,flight,codeshared
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '19', 'delay': 26, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000', 'actualTime': '2023-07-31t20:25:00.000', 'estimatedRunway': '2023-07-31t20:25:00.000', 'actualRunway': '2023-07-31t20:25:00.000'}","{'iataCode': 'sju', 'icaoCode': 'tjsj', 'terminal': 'a', 'baggage': '3', 'gate': '5', 'scheduledTime': '2023-07-31t23:59:00.000', 'estimatedTime': '2023-07-31t23:44:00.000'}","{'name': 'aer lingus', 'iataCode': 'ei', 'icaoCode': 'ein'}","{'number': '5338', 'iataNumber': 'ei5338', 'icaoNumber': 'ein5338'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '703', 'iataNumber': 'b6703', 'icaoNumber': 'jbu703'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '19', 'delay': 26, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000', 'actualTime': '2023-07-31t20:25:00.000', 'estimatedRunway': '2023-07-31t20:25:00.000', 'actualRunway': '2023-07-31t20:25:00.000'}","{'iataCode': 'sju', 'icaoCode': 'tjsj', 'terminal': 'a', 'baggage': '3', 'gate': '5', 'scheduledTime': '2023-07-31t23:59:00.000', 'estimatedTime': '2023-07-31t23:44:00.000'}","{'name': 'etihad airways', 'iataCode': 'ey', 'icaoCode': 'etd'}","{'number': '8362', 'iataNumber': 'ey8362', 'icaoNumber': 'etd8362'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '703', 'iataNumber': 'b6703', 'icaoNumber': 'jbu703'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '19', 'delay': 26, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000', 'actualTime': '2023-07-31t20:25:00.000', 'estimatedRunway': '2023-07-31t20:25:00.000', 'actualRunway': '2023-07-31t20:25:00.000'}","{'iataCode': 'sju', 'icaoCode': 'tjsj', 'terminal': 'a', 'baggage': '3', 'gate': '5', 'scheduledTime': '2023-07-31t23:59:00.000', 'estimatedTime': '2023-07-31t23:44:00.000'}","{'name': 'qatar airways', 'iataCode': 'qr', 'icaoCode': 'qtr'}","{'number': '3927', 'iataNumber': 'qr3927', 'icaoNumber': 'qtr3927'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '703', 'iataNumber': 'b6703', 'icaoNumber': 'jbu703'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '19', 'delay': 26, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000', 'actualTime': '2023-07-31t20:25:00.000', 'estimatedRunway': '2023-07-31t20:25:00.000', 'actualRunway': '2023-07-31t20:25:00.000'}","{'iataCode': 'sju', 'icaoCode': 'tjsj', 'terminal': 'a', 'baggage': '3', 'gate': '5', 'scheduledTime': '2023-07-31t23:59:00.000', 'estimatedTime': '2023-07-31t23:44:00.000'}","{'name': 'turkish airlines', 'iataCode': 'tk', 'icaoCode': 'thy'}","{'number': '8995', 'iataNumber': 'tk8995', 'icaoNumber': 'thy8995'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '703', 'iataNumber': 'b6703', 'icaoNumber': 'jbu703'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '19', 'delay': 26, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000', 'actualTime': '2023-07-31t20:25:00.000', 'estimatedRunway': '2023-07-31t20:25:00.000', 'actualRunway': '2023-07-31t20:25:00.000'}","{'iataCode': 'sju', 'icaoCode': 'tjsj', 'terminal': 'a', 'baggage': '3', 'gate': '5', 'scheduledTime': '2023-07-31t23:59:00.000', 'estimatedTime': '2023-07-31t23:44:00.000'}","{'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}","{'number': '703', 'iataNumber': 'b6703', 'icaoNumber': 'jbu703'}",
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '27', 'delay': 43, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:43:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd3', 'scheduledTime': '2023-07-31t22:44:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '9346', 'iataNumber': 'aa9346', 'icaoNumber': 'aal9346'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '1211', 'iataNumber': 'b61211', 'icaoNumber': 'jbu1211'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '27', 'delay': 43, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:43:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd3', 'scheduledTime': '2023-07-31t22:44:00.000'}","{'name': 'etihad airways', 'iataCode': 'ey', 'icaoCode': 'etd'}","{'number': '8265', 'iataNumber': 'ey8265', 'icaoNumber': 'etd8265'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '1211', 'iataNumber': 'b61211', 'icaoNumber': 'jbu1211'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '27', 'delay': 43, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:43:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd3', 'scheduledTime': '2023-07-31t22:44:00.000'}","{'name': 'hawaiian airlines', 'iataCode': 'ha', 'icaoCode': 'hal'}","{'number': '2325', 'iataNumber': 'ha2325', 'icaoNumber': 'hal2325'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '1211', 'iataNumber': 'b61211', 'icaoNumber': 'jbu1211'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '27', 'delay': 43, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:43:00.000'}","{'iataCode': 'las', 'icaoCode': 'klas', 'terminal': '3', 'gate': 'd3', 'scheduledTime': '2023-07-31t22:44:00.000'}","{'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}","{'number': '1211', 'iataNumber': 'b61211', 'icaoNumber': 'jbu1211'}",
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '5', 'delay': 30, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:30:00.000'}","{'iataCode': 'rno', 'icaoCode': 'krno', 'gate': 'b6', 'scheduledTime': '2023-07-31t23:09:00.000'}","{'name': 'aer lingus', 'iataCode': 'ei', 'icaoCode': 'ein'}","{'number': '5360', 'iataNumber': 'ei5360', 'icaoNumber': 'ein5360'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '2181', 'iataNumber': 'b62181', 'icaoNumber': 'jbu2181'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '5', 'delay': 30, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:30:00.000'}","{'iataCode': 'rno', 'icaoCode': 'krno', 'gate': 'b6', 'scheduledTime': '2023-07-31t23:09:00.000'}","{'name': 'etihad airways', 'iataCode': 'ey', 'icaoCode': 'etd'}","{'number': '8272', 'iataNumber': 'ey8272', 'icaoNumber': 'etd8272'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '2181', 'iataNumber': 'b62181', 'icaoNumber': 'jbu2181'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '5', 'delay': 30, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:30:00.000'}","{'iataCode': 'rno', 'icaoCode': 'krno', 'gate': 'b6', 'scheduledTime': '2023-07-31t23:09:00.000'}","{'name': 'singapore airlines', 'iataCode': 'sq', 'icaoCode': 'sia'}","{'number': '1515', 'iataNumber': 'sq1515', 'icaoNumber': 'sia1515'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '2181', 'iataNumber': 'b62181', 'icaoNumber': 'jbu2181'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '5', 'delay': 30, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:30:00.000'}","{'iataCode': 'rno', 'icaoCode': 'krno', 'gate': 'b6', 'scheduledTime': '2023-07-31t23:09:00.000'}","{'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}","{'number': '2181', 'iataNumber': 'b62181', 'icaoNumber': 'jbu2181'}",
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '1', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'buf', 'icaoCode': 'kbuf', 'gate': '8', 'scheduledTime': '2023-07-31t21:38:00.000'}","{'name': 'american airlines', 'iataCode': 'aa', 'icaoCode': 'aal'}","{'number': '9452', 'iataNumber': 'aa9452', 'icaoNumber': 'aal9452'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '2602', 'iataNumber': 'b62602', 'icaoNumber': 'jbu2602'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '1', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'buf', 'icaoCode': 'kbuf', 'gate': '8', 'scheduledTime': '2023-07-31t21:38:00.000'}","{'name': 'aer lingus', 'iataCode': 'ei', 'icaoCode': 'ein'}","{'number': '5028', 'iataNumber': 'ei5028', 'icaoNumber': 'ein5028'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '2602', 'iataNumber': 'b62602', 'icaoNumber': 'jbu2602'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '1', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'buf', 'icaoCode': 'kbuf', 'gate': '8', 'scheduledTime': '2023-07-31t21:38:00.000'}","{'name': 'etihad airways', 'iataCode': 'ey', 'icaoCode': 'etd'}","{'number': '8338', 'iataNumber': 'ey8338', 'icaoNumber': 'etd8338'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '2602', 'iataNumber': 'b62602', 'icaoNumber': 'jbu2602'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '1', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'buf', 'icaoCode': 'kbuf', 'gate': '8', 'scheduledTime': '2023-07-31t21:38:00.000'}","{'name': 'hawaiian airlines', 'iataCode': 'ha', 'icaoCode': 'hal'}","{'number': '2020', 'iataNumber': 'ha2020', 'icaoNumber': 'hal2020'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '2602', 'iataNumber': 'b62602', 'icaoNumber': 'jbu2602'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '1', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'buf', 'icaoCode': 'kbuf', 'gate': '8', 'scheduledTime': '2023-07-31t21:38:00.000'}","{'name': 'jet linx aviation', 'iataCode': 'jl', 'icaoCode': 'jtl'}","{'number': '5920', 'iataNumber': 'jl5920', 'icaoNumber': 'jtl5920'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '2602', 'iataNumber': 'b62602', 'icaoNumber': 'jbu2602'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '1', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'buf', 'icaoCode': 'kbuf', 'gate': '8', 'scheduledTime': '2023-07-31t21:38:00.000'}","{'name': 'qatar airways', 'iataCode': 'qr', 'icaoCode': 'qtr'}","{'number': '3887', 'iataNumber': 'qr3887', 'icaoNumber': 'qtr3887'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '2602', 'iataNumber': 'b62602', 'icaoNumber': 'jbu2602'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '1', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'buf', 'icaoCode': 'kbuf', 'gate': '8', 'scheduledTime': '2023-07-31t21:38:00.000'}","{'name': 'singapore airlines', 'iataCode': 'sq', 'icaoCode': 'sia'}","{'number': '1454', 'iataNumber': 'sq1454', 'icaoNumber': 'sia1454'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '2602', 'iataNumber': 'b62602', 'icaoNumber': 'jbu2602'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '1', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'buf', 'icaoCode': 'kbuf', 'gate': '8', 'scheduledTime': '2023-07-31t21:38:00.000'}","{'name': 'turkish airlines', 'iataCode': 'tk', 'icaoCode': 'thy'}","{'number': '8935', 'iataNumber': 'tk8935', 'icaoNumber': 'thy8935'}","{'airline': {'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}, 'flight': {'number': '2602', 'iataNumber': 'b62602', 'icaoNumber': 'jbu2602'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '5', 'gate': '1', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'buf', 'icaoCode': 'kbuf', 'gate': '8', 'scheduledTime': '2023-07-31t21:38:00.000'}","{'name': 'jetblue airways', 'iataCode': 'b6', 'icaoCode': 'jbu'}","{'number': '2602', 'iataNumber': 'b62602', 'icaoNumber': 'jbu2602'}",
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'b46', 'delay': 28, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000', 'actualTime': '2023-07-31t20:27:00.000', 'estimatedRunway': '2023-07-31t20:27:00.000', 'actualRunway': '2023-07-31t20:27:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'a8', 'scheduledTime': '2023-07-31t23:41:00.000', 'estimatedTime': '2023-07-31t22:58:00.000'}","{'name': 'air france', 'iataCode': 'af', 'icaoCode': 'afr'}","{'number': '2930', 'iataNumber': 'af2930', 'icaoNumber': 'afr2930'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '313', 'iataNumber': 'dl313', 'icaoNumber': 'dal313'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'b46', 'delay': 28, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000', 'actualTime': '2023-07-31t20:27:00.000', 'estimatedRunway': '2023-07-31t20:27:00.000', 'actualRunway': '2023-07-31t20:27:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'a8', 'scheduledTime': '2023-07-31t23:41:00.000', 'estimatedTime': '2023-07-31t22:58:00.000'}","{'name': 'aeromexico', 'iataCode': 'am', 'icaoCode': 'amx'}","{'number': '3551', 'iataNumber': 'am3551', 'icaoNumber': 'amx3551'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '313', 'iataNumber': 'dl313', 'icaoNumber': 'dal313'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'b46', 'delay': 28, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000', 'actualTime': '2023-07-31t20:27:00.000', 'estimatedRunway': '2023-07-31t20:27:00.000', 'actualRunway': '2023-07-31t20:27:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'a8', 'scheduledTime': '2023-07-31t23:41:00.000', 'estimatedTime': '2023-07-31t22:58:00.000'}","{'name': 'alitalia', 'iataCode': 'az', 'icaoCode': 'aza'}","{'number': '3301', 'iataNumber': 'az3301', 'icaoNumber': 'aza3301'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '313', 'iataNumber': 'dl313', 'icaoNumber': 'dal313'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'b46', 'delay': 28, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000', 'actualTime': '2023-07-31t20:27:00.000', 'estimatedRunway': '2023-07-31t20:27:00.000', 'actualRunway': '2023-07-31t20:27:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'a8', 'scheduledTime': '2023-07-31t23:41:00.000', 'estimatedTime': '2023-07-31t22:58:00.000'}","{'name': 'klm', 'iataCode': 'kl', 'icaoCode': 'klm'}","{'number': '5293', 'iataNumber': 'kl5293', 'icaoNumber': 'klm5293'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '313', 'iataNumber': 'dl313', 'icaoNumber': 'dal313'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'b46', 'delay': 28, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000', 'actualTime': '2023-07-31t20:27:00.000', 'estimatedRunway': '2023-07-31t20:27:00.000', 'actualRunway': '2023-07-31t20:27:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'a8', 'scheduledTime': '2023-07-31t23:41:00.000', 'estimatedTime': '2023-07-31t22:58:00.000'}","{'name': 'virgin atlantic', 'iataCode': 'vs', 'icaoCode': 'vir'}","{'number': '3163', 'iataNumber': 'vs3163', 'icaoNumber': 'vir3163'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '313', 'iataNumber': 'dl313', 'icaoNumber': 'dal313'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'b46', 'delay': 28, 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000', 'actualTime': '2023-07-31t20:27:00.000', 'estimatedRunway': '2023-07-31t20:27:00.000', 'actualRunway': '2023-07-31t20:27:00.000'}","{'iataCode': 'slc', 'icaoCode': 'kslc', 'gate': 'a8', 'scheduledTime': '2023-07-31t23:41:00.000', 'estimatedTime': '2023-07-31t22:58:00.000'}","{'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}","{'number': '313', 'iataNumber': 'dl313', 'icaoNumber': 'dal313'}",
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'a16', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'pit', 'icaoCode': 'kpit', 'baggage': 'm', 'gate': 'd88', 'scheduledTime': '2023-07-31t22:04:00.000'}","{'name': 'air france', 'iataCode': 'af', 'icaoCode': 'afr'}","{'number': '3528', 'iataNumber': 'af3528', 'icaoNumber': 'afr3528'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '5746', 'iataNumber': 'dl5746', 'icaoNumber': 'dal5746'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'a16', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'pit', 'icaoCode': 'kpit', 'baggage': 'm', 'gate': 'd88', 'scheduledTime': '2023-07-31t22:04:00.000'}","{'name': 'aeromexico', 'iataCode': 'am', 'icaoCode': 'amx'}","{'number': '3563', 'iataNumber': 'am3563', 'icaoNumber': 'amx3563'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '5746', 'iataNumber': 'dl5746', 'icaoNumber': 'dal5746'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'a16', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'pit', 'icaoCode': 'kpit', 'baggage': 'm', 'gate': 'd88', 'scheduledTime': '2023-07-31t22:04:00.000'}","{'name': 'alitalia', 'iataCode': 'az', 'icaoCode': 'aza'}","{'number': '5886', 'iataNumber': 'az5886', 'icaoNumber': 'aza5886'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '5746', 'iataNumber': 'dl5746', 'icaoNumber': 'dal5746'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'a16', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'pit', 'icaoCode': 'kpit', 'baggage': 'm', 'gate': 'd88', 'scheduledTime': '2023-07-31t22:04:00.000'}","{'name': 'klm', 'iataCode': 'kl', 'icaoCode': 'klm'}","{'number': '7494', 'iataNumber': 'kl7494', 'icaoNumber': 'klm7494'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '5746', 'iataNumber': 'dl5746', 'icaoNumber': 'dal5746'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'a16', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'pit', 'icaoCode': 'kpit', 'baggage': 'm', 'gate': 'd88', 'scheduledTime': '2023-07-31t22:04:00.000'}","{'name': 'china eastern airlines', 'iataCode': 'mu', 'icaoCode': 'ces'}","{'number': '4673', 'iataNumber': 'mu4673', 'icaoNumber': 'ces4673'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '5746', 'iataNumber': 'dl5746', 'icaoNumber': 'dal5746'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'a16', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'pit', 'icaoCode': 'kpit', 'baggage': 'm', 'gate': 'd88', 'scheduledTime': '2023-07-31t22:04:00.000'}","{'name': 'virgin atlantic', 'iataCode': 'vs', 'icaoCode': 'vir'}","{'number': '2954', 'iataNumber': 'vs2954', 'icaoNumber': 'vir2954'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '5746', 'iataNumber': 'dl5746', 'icaoNumber': 'dal5746'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'a16', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'pit', 'icaoCode': 'kpit', 'baggage': 'm', 'gate': 'd88', 'scheduledTime': '2023-07-31t22:04:00.000'}","{'name': 'westjet', 'iataCode': 'ws', 'icaoCode': 'wja'}","{'number': '6980', 'iataNumber': 'ws6980', 'icaoNumber': 'wja6980'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '5746', 'iataNumber': 'dl5746', 'icaoNumber': 'dal5746'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '4', 'gate': 'a16', 'scheduledTime': '2023-07-31t20:00:00.000', 'estimatedTime': '2023-07-31t20:00:00.000'}","{'iataCode': 'pit', 'icaoCode': 'kpit', 'baggage': 'm', 'gate': 'd88', 'scheduledTime': '2023-07-31t22:04:00.000'}","{'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}","{'number': '5746', 'iataNumber': 'dl5746', 'icaoNumber': 'dal5746'}",
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'delay': 40, 'scheduledTime': '2023-07-31t20:05:00.000', 'estimatedTime': '2023-07-31t20:45:00.000'}","{'iataCode': 'lgw', 'icaoCode': 'egkk', 'terminal': 's', 'scheduledTime': '2023-08-01t08:00:00.000'}","{'name': 'finnair', 'iataCode': 'ay', 'icaoCode': 'fin'}","{'number': '5432', 'iataNumber': 'ay5432', 'icaoNumber': 'fin5432'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '2272', 'iataNumber': 'ba2272', 'icaoNumber': 'baw2272'}}"
departure,active,"{'iataCode': 'jfk', 'icaoCode': 'kjfk', 'terminal': '8', 'delay': 40, 'scheduledTime': '2023-07-31t20:05:00.000', 'estimatedTime': '2023-07-31t20:45:00.000'}","{'iataCode': 'lgw', 'icaoCode': 'egkk', 'terminal': 's', 'scheduledTime': '2023-08-01t08:00:00.000'}","{'name': 'aer lingus', 'iataCode': 'ei', 'icaoCode': 'ein'}","{'number': '8272', 'iataNumber': 'ei8272', 'icaoNumber': 'ein8272'}","{'airline': {'name': 'british airways', 'iataCode': 'ba', 'icaoCode': 'baw'}, 'flight': {'number': '2272', 'iataNumber': 'ba2272', 'icaoNumber': 'baw2272'}}"
