delay in mins
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 27
None
 'delay': 163
 'delay': 19
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 42
 'delay': 42
 'delay': 42
 'delay': 42
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 5
 'delay': 5
 'delay': 5
 'delay': 5
 'delay': 5
 'delay': 5
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 34
 'delay': 34
 'delay': 34
 'delay': 34
 'delay': 34
 'delay': 34
 'delay': 29
 'delay': 21
 'delay': 21
 'delay': 21
 'delay': 21
 'delay': 21
 'delay': 2
 'delay': 2
 'delay': 2
 'delay': 2
 'delay': 2
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 29
 'delay': 29
 'delay': 37
None
None
None
 'delay': 65
 'delay': 65
 'delay': 65
 'delay': 65
 'delay': 65
 'delay': 65
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 21
 'delay': 21
 'delay': 14
 'delay': 14
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 11
 'delay': 12
 'delay': 12
 'delay': 191
 'delay': 191
 'delay': 28
 'delay': 101
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 33
 'delay': 33
 'delay': 33
 'delay': 33
 'delay': 33
 'delay': 24
 'delay': 24
 'delay': 24
 'delay': 24
 'delay': 24
 'delay': 24
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 24
 'delay': 24
 'delay': 24
 'delay': 24
 'delay': 24
 'delay': 24
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 30
 'delay': 30
 'delay': 30
 'delay': 30
 'delay': 30
 'delay': 30
 'delay': 30
 'delay': 30
 'delay': 43
 'delay': 43
 'delay': 43
 'delay': 43
 'delay': 43
 'delay': 43
 'delay': 32
 'delay': 32
 'delay': 32
 'delay': 32
 'delay': 32
 'delay': 32
 'delay': 32
 'delay': 32
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 39
 'delay': 39
 'delay': 39
 'delay': 39
 'delay': 39
 'delay': 39
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 5
 'delay': 5
 'delay': 5
 'delay': 5
 'delay': 5
 'delay': 18
 'delay': 18
 'delay': 18
 'delay': 18
 'delay': 18
 'delay': 18
 'delay': 18
 'delay': 18
 'delay': 10
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 11
 'delay': 11
 'delay': 17
 'delay': 14
 'delay': 23
 'delay': 62
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 28
 'delay': 18
 'delay': 18
 'delay': 18
 'delay': 18
 'delay': 18
 'delay': 18
 'delay': 70
 'delay': 70
 'delay': 70
 'delay': 70
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 52
 'delay': 52
 'delay': 52
 'delay': 52
 'delay': 52
 'delay': 52
 'delay': 52
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 15
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 17
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 45
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 21
 'delay': 21
 'delay': 21
 'delay': 21
 'delay': 21
 'delay': 21
 'delay': 40
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 40
 'delay': 40
 'delay': 40
 'delay': 40
 'delay': 40
 'delay': 40
 'delay': 40
 'delay': 40
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 13
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 27
 'delay': 27
 'delay': 27
 'delay': 27
 'delay': 27
 'delay': 27
 'delay': 27
 'delay': 27
 'delay': 75
 'delay': 14
 'delay': 11
 'delay': 37
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 44
 'delay': 12
 'delay': 10
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 23
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 27
 'delay': 27
 'delay': 27
 'delay': 27
 'delay': 7
 'delay': 40
 'delay': 55
 'delay': 55
 'delay': 55
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 4
 'delay': 5
 'delay': 74
 'delay': 74
 'delay': 74
 'delay': 74
 'delay': 74
 'delay': 74
 'delay': 74
 'delay': 2
 'delay': 2
 'delay': 2
 'delay': 2
 'delay': 2
 'delay': 2
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
 'delay': 7
None
None
None
None
None
None
None
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 39
 'delay': 39
 'delay': 39
 'delay': 39
 'delay': 25
 'delay': 25
 'delay': 25
 'delay': 25
 'delay': 25
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 45
 'delay': 11
 'delay': 40
None
 'delay': 65
 'delay': 65
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 25
None
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
None
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 197
None
None
None
None
None
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 4
 'delay': 4
 'delay': 4
 'delay': 4
 'delay': 4
 'delay': 4
 'delay': 4
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 62
 'delay': 40
 'delay': 47
None
 'delay': 11
 'delay': 30
 'delay': 17
 'delay': 14
 'delay': 7
 'delay': 33
 'delay': 18
 'delay': 14
 'delay': 10
 'delay': 11
 'delay': 14
 'delay': 6
 'delay': 1
 'delay': 16
 'delay': 10
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 45
 'delay': 45
 'delay': 45
 'delay': 45
 'delay': 45
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
None
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 3
 'delay': 3
 'delay': 3
 'delay': 3
 'delay': 3
 'delay': 3
 'delay': 3
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 83
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 15
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
 'delay': 12
None
 'delay': 1
 'delay': 1
 'delay': 1
 'delay': 1
 'delay': 1
 'delay': 1
 'delay': 1
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 16
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 6
 'delay': 34
 'delay': 34
 'delay': 34
 'delay': 34
 'delay': 34
 'delay': 34
None
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 11
 'delay': 37
 'delay': 37
 'delay': 37
 'delay': 37
 'delay': 37
 'delay': 37
 'delay': 37
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 19
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 10
 'delay': 17
 'delay': 10
 'delay': 38
 'delay': 38
 'delay': 38
 'delay': 38
 'delay': 38
 'delay': 38
 'delay': 38
 'delay': 38
 'delay': 38
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 9
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 20
 'delay': 22
 'delay': 22
 'delay': 22
 'delay': 22
 'delay': 22
 'delay': 22
 'delay': 22
 'delay': 1
 'delay': 1
 'delay': 1
 'delay': 1
 'delay': 1
 'delay': 1
 'delay': 1
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 8
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 14
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
 'delay': 10
