type,status,departure,arrival,airline,flight,codeshared
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 37, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:40:00.000', 'actualTime': '2023-05-11t08:37:00.000', 'estimatedRunway': '2023-05-11t08:37:00.000', 'actualRunway': '2023-05-11t08:37:00.000'}","{'iataCode': 'can', 'icaoCode': 'zggg', 'terminal': '1', 'delay': 4, 'scheduledTime': '2023-05-11t11:25:00.000', 'estimatedTime': '2023-05-11t11:29:00.000'}","{'name': 'shenzhen airlines', 'iataCode': 'zh', 'icaoCode': 'csz'}","{'number': '1351', 'iataNumber': 'zh1351', 'icaoNumber': 'csz1351'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1351', 'iataNumber': 'ca1351', 'icaoNumber': 'cca1351'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 37, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:40:00.000', 'actualTime': '2023-05-11t08:37:00.000', 'estimatedRunway': '2023-05-11t08:37:00.000', 'actualRunway': '2023-05-11t08:37:00.000'}","{'iataCode': 'can', 'icaoCode': 'zggg', 'terminal': '1', 'delay': 4, 'scheduledTime': '2023-05-11t11:25:00.000', 'estimatedTime': '2023-05-11t11:29:00.000'}","{'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}","{'number': '1351', 'iataNumber': 'ca1351', 'icaoNumber': 'cca1351'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 16, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:11:00.000', 'actualTime': '2023-05-11t08:16:00.000', 'estimatedRunway': '2023-05-11t08:16:00.000', 'actualRunway': '2023-05-11t08:16:00.000'}","{'iataCode': 'tfu', 'icaoCode': 'zutf', 'terminal': 't2', 'scheduledTime': '2023-05-11t11:15:00.000', 'estimatedTime': '2023-05-11t10:54:00.000'}","{'name': 'shenzhen airlines', 'iataCode': 'zh', 'icaoCode': 'csz'}","{'number': '1417', 'iataNumber': 'zh1417', 'icaoNumber': 'csz1417'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1417', 'iataNumber': 'ca1417', 'icaoNumber': 'cca1417'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 16, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:11:00.000', 'actualTime': '2023-05-11t08:16:00.000', 'estimatedRunway': '2023-05-11t08:16:00.000', 'actualRunway': '2023-05-11t08:16:00.000'}","{'iataCode': 'tfu', 'icaoCode': 'zutf', 'terminal': 't2', 'scheduledTime': '2023-05-11t11:15:00.000', 'estimatedTime': '2023-05-11t10:54:00.000'}","{'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}","{'number': '1417', 'iataNumber': 'ca1417', 'icaoNumber': 'cca1417'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 20, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:13:00.000', 'actualTime': '2023-05-11t08:19:00.000', 'estimatedRunway': '2023-05-11t08:19:00.000', 'actualRunway': '2023-05-11t08:19:00.000'}","{'iataCode': 'ckg', 'icaoCode': 'zuck', 'terminal': '3', 'scheduledTime': '2023-05-11t10:55:00.000', 'estimatedTime': '2023-05-11t10:42:00.000'}","{'name': 'shandong airlines', 'iataCode': 'sc', 'icaoCode': 'cdg'}","{'number': '5031', 'iataNumber': 'sc5031', 'icaoNumber': 'cdg5031'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1431', 'iataNumber': 'ca1431', 'icaoNumber': 'cca1431'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 20, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:13:00.000', 'actualTime': '2023-05-11t08:19:00.000', 'estimatedRunway': '2023-05-11t08:19:00.000', 'actualRunway': '2023-05-11t08:19:00.000'}","{'iataCode': 'ckg', 'icaoCode': 'zuck', 'terminal': '3', 'scheduledTime': '2023-05-11t10:55:00.000', 'estimatedTime': '2023-05-11t10:42:00.000'}","{'name': 'shenzhen airlines', 'iataCode': 'zh', 'icaoCode': 'csz'}","{'number': '1431', 'iataNumber': 'zh1431', 'icaoNumber': 'csz1431'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1431', 'iataNumber': 'ca1431', 'icaoNumber': 'cca1431'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 20, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:13:00.000', 'actualTime': '2023-05-11t08:19:00.000', 'estimatedRunway': '2023-05-11t08:19:00.000', 'actualRunway': '2023-05-11t08:19:00.000'}","{'iataCode': 'ckg', 'icaoCode': 'zuck', 'terminal': '3', 'scheduledTime': '2023-05-11t10:55:00.000', 'estimatedTime': '2023-05-11t10:42:00.000'}","{'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}","{'number': '1431', 'iataNumber': 'ca1431', 'icaoNumber': 'cca1431'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:05:00.000', 'actualTime': '2023-05-11t07:56:00.000', 'estimatedRunway': '2023-05-11t07:56:00.000', 'actualRunway': '2023-05-11t07:56:00.000'}","{'iataCode': 'pvg', 'icaoCode': 'zspd', 'terminal': '2', 'baggage': '38', 'scheduledTime': '2023-05-11t10:15:00.000', 'estimatedTime': '2023-05-11t09:36:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '3819', 'iataNumber': 'nz3819', 'icaoNumber': 'anz3819'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1835', 'iataNumber': 'ca1835', 'icaoNumber': 'cca1835'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:05:00.000', 'actualTime': '2023-05-11t07:56:00.000', 'estimatedRunway': '2023-05-11t07:56:00.000', 'actualRunway': '2023-05-11t07:56:00.000'}","{'iataCode': 'pvg', 'icaoCode': 'zspd', 'terminal': '2', 'baggage': '38', 'scheduledTime': '2023-05-11t10:15:00.000', 'estimatedTime': '2023-05-11t09:36:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '7570', 'iataNumber': 'ua7570', 'icaoNumber': 'ual7570'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1835', 'iataNumber': 'ca1835', 'icaoNumber': 'cca1835'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:05:00.000', 'actualTime': '2023-05-11t07:56:00.000', 'estimatedRunway': '2023-05-11t07:56:00.000', 'actualRunway': '2023-05-11t07:56:00.000'}","{'iataCode': 'pvg', 'icaoCode': 'zspd', 'terminal': '2', 'baggage': '38', 'scheduledTime': '2023-05-11t10:15:00.000', 'estimatedTime': '2023-05-11t09:36:00.000'}","{'name': 'shenzhen airlines', 'iataCode': 'zh', 'icaoCode': 'csz'}","{'number': '1835', 'iataNumber': 'zh1835', 'icaoNumber': 'csz1835'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1835', 'iataNumber': 'ca1835', 'icaoNumber': 'cca1835'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:05:00.000', 'actualTime': '2023-05-11t07:56:00.000', 'estimatedRunway': '2023-05-11t07:56:00.000', 'actualRunway': '2023-05-11t07:56:00.000'}","{'iataCode': 'pvg', 'icaoCode': 'zspd', 'terminal': '2', 'baggage': '38', 'scheduledTime': '2023-05-11t10:15:00.000', 'estimatedTime': '2023-05-11t09:36:00.000'}","{'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}","{'number': '1835', 'iataNumber': 'ca1835', 'icaoNumber': 'cca1835'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 13, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:11:00.000', 'actualTime': '2023-05-11t08:12:00.000', 'estimatedRunway': '2023-05-11t08:12:00.000', 'actualRunway': '2023-05-11t08:12:00.000'}","{'iataCode': 'ntg', 'icaoCode': 'zsnt', 'scheduledTime': '2023-05-11t10:10:00.000', 'estimatedTime': '2023-05-11t09:42:00.000'}","{'name': 'shenzhen airlines', 'iataCode': 'zh', 'icaoCode': 'csz'}","{'number': '1899', 'iataNumber': 'zh1899', 'icaoNumber': 'csz1899'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1899', 'iataNumber': 'ca1899', 'icaoNumber': 'cca1899'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 13, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:11:00.000', 'actualTime': '2023-05-11t08:12:00.000', 'estimatedRunway': '2023-05-11t08:12:00.000', 'actualRunway': '2023-05-11t08:12:00.000'}","{'iataCode': 'ntg', 'icaoCode': 'zsnt', 'scheduledTime': '2023-05-11t10:10:00.000', 'estimatedTime': '2023-05-11t09:42:00.000'}","{'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}","{'number': '1899', 'iataNumber': 'ca1899', 'icaoNumber': 'cca1899'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '2', 'delay': 25, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:00:00.000', 'actualTime': '2023-05-11t08:24:00.000', 'estimatedRunway': '2023-05-11t08:24:00.000', 'actualRunway': '2023-05-11t08:24:00.000'}","{'iataCode': 'dlc', 'icaoCode': 'zytl', 'scheduledTime': '2023-05-11t09:25:00.000', 'estimatedTime': '2023-05-11t09:21:00.000'}","{'name': 'hong kong airlines', 'iataCode': 'hx', 'icaoCode': 'crk'}","{'number': '1103', 'iataNumber': 'hx1103', 'icaoNumber': 'crk1103'}","{'airline': {'name': 'hainan airlines', 'iataCode': 'hu', 'icaoCode': 'chh'}, 'flight': {'number': '7103', 'iataNumber': 'hu7103', 'icaoNumber': 'chh7103'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '2', 'delay': 25, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:00:00.000', 'actualTime': '2023-05-11t08:24:00.000', 'estimatedRunway': '2023-05-11t08:24:00.000', 'actualRunway': '2023-05-11t08:24:00.000'}","{'iataCode': 'dlc', 'icaoCode': 'zytl', 'scheduledTime': '2023-05-11t09:25:00.000', 'estimatedTime': '2023-05-11t09:21:00.000'}","{'name': 'hainan airlines', 'iataCode': 'hu', 'icaoCode': 'chh'}","{'number': '7103', 'iataNumber': 'hu7103', 'icaoNumber': 'chh7103'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '2', 'delay': 22, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:00:00.000', 'actualTime': '2023-05-11t08:21:00.000', 'estimatedRunway': '2023-05-11t08:21:00.000', 'actualRunway': '2023-05-11t08:21:00.000'}","{'iataCode': 'tfu', 'icaoCode': 'zutf', 'terminal': '2', 'delay': 2, 'scheduledTime': '2023-05-11t10:55:00.000', 'estimatedTime': '2023-05-11t10:57:00.000'}","{'name': 'lucky air', 'iataCode': '8l', 'icaoCode': 'lke'}","{'number': '7147', 'iataNumber': '8l7147', 'icaoNumber': 'lke7147'}","{'airline': {'name': 'hainan airlines', 'iataCode': 'hu', 'icaoCode': 'chh'}, 'flight': {'number': '7147', 'iataNumber': 'hu7147', 'icaoNumber': 'chh7147'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '2', 'delay': 22, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:00:00.000', 'actualTime': '2023-05-11t08:21:00.000', 'estimatedRunway': '2023-05-11t08:21:00.000', 'actualRunway': '2023-05-11t08:21:00.000'}","{'iataCode': 'tfu', 'icaoCode': 'zutf', 'terminal': '2', 'delay': 2, 'scheduledTime': '2023-05-11t10:55:00.000', 'estimatedTime': '2023-05-11t10:57:00.000'}","{'name': 'hainan airlines', 'iataCode': 'hu', 'icaoCode': 'chh'}","{'number': '7147', 'iataNumber': 'hu7147', 'icaoNumber': 'chh7147'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '2', 'delay': 30, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:00:00.000', 'actualTime': '2023-05-11t08:29:00.000', 'estimatedRunway': '2023-05-11t08:29:00.000', 'actualRunway': '2023-05-11t08:29:00.000'}","{'iataCode': 'ckg', 'icaoCode': 'zuck', 'terminal': '3', 'scheduledTime': '2023-05-11t10:55:00.000', 'estimatedTime': '2023-05-11t10:52:00.000'}","{'name': 'tianjin airlines', 'iataCode': 'gs', 'icaoCode': 'gcr'}","{'number': '5267', 'iataNumber': 'gs5267', 'icaoNumber': 'gcr5267'}","{'airline': {'name': 'hainan airlines', 'iataCode': 'hu', 'icaoCode': 'chh'}, 'flight': {'number': '7267', 'iataNumber': 'hu7267', 'icaoNumber': 'chh7267'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '2', 'delay': 30, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:00:00.000', 'actualTime': '2023-05-11t08:29:00.000', 'estimatedRunway': '2023-05-11t08:29:00.000', 'actualRunway': '2023-05-11t08:29:00.000'}","{'iataCode': 'ckg', 'icaoCode': 'zuck', 'terminal': '3', 'scheduledTime': '2023-05-11t10:55:00.000', 'estimatedTime': '2023-05-11t10:52:00.000'}","{'name': 'hainan airlines', 'iataCode': 'hu', 'icaoCode': 'chh'}","{'number': '7267', 'iataNumber': 'hu7267', 'icaoNumber': 'chh7267'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '2', 'delay': 24, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:24:00.000', 'actualTime': '2023-05-11t08:23:00.000', 'estimatedRunway': '2023-05-11t08:23:00.000', 'actualRunway': '2023-05-11t08:23:00.000'}","{'iataCode': 'hgh', 'icaoCode': 'zshc', 'terminal': '3', 'scheduledTime': '2023-05-11t10:15:00.000', 'estimatedTime': '2023-05-11t10:05:00.000'}","{'name': 'hainan airlines', 'iataCode': 'hu', 'icaoCode': 'chh'}","{'number': '7277', 'iataNumber': 'hu7277', 'icaoNumber': 'chh7277'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '2', 'delay': 17, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:00:00.000', 'actualTime': '2023-05-11t08:17:00.000', 'estimatedRunway': '2023-05-11t08:17:00.000', 'actualRunway': '2023-05-11t08:17:00.000'}","{'iataCode': 'hak', 'icaoCode': 'zjhk', 'terminal': '2', 'baggage': '09', 'scheduledTime': '2023-05-11t11:40:00.000', 'estimatedTime': '2023-05-11t11:33:00.000'}","{'name': 'hainan airlines', 'iataCode': 'hu', 'icaoCode': 'chh'}","{'number': '7382', 'iataNumber': 'hu7382', 'icaoNumber': 'chh7382'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '2', 'gate': '2g06', 'delay': 26, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:11:00.000', 'actualTime': '2023-05-11t08:25:00.000', 'estimatedRunway': '2023-05-11t08:25:00.000', 'actualRunway': '2023-05-11t08:25:00.000'}","{'iataCode': 'sha', 'icaoCode': 'zsss', 'terminal': '2', 'baggage': '31', 'scheduledTime': '2023-05-11t10:15:00.000', 'estimatedTime': '2023-05-11t10:03:00.000'}","{'name': 'china eastern airlines', 'iataCode': 'mu', 'icaoCode': 'ces'}","{'number': '5102', 'iataNumber': 'mu5102', 'icaoNumber': 'ces5102'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 14, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:11:00.000', 'actualTime': '2023-05-11t08:13:00.000', 'estimatedRunway': '2023-05-11t08:13:00.000', 'actualRunway': '2023-05-11t08:13:00.000'}","{'iataCode': 'szx', 'icaoCode': 'zgsz', 'terminal': 't3', 'scheduledTime': '2023-05-11t11:25:00.000', 'estimatedTime': '2023-05-11t11:03:00.000'}","{'name': 'shenzhen airlines', 'iataCode': 'zh', 'icaoCode': 'csz'}","{'number': '1331', 'iataNumber': 'zh1331', 'icaoNumber': 'csz1331'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1331', 'iataNumber': 'ca1331', 'icaoNumber': 'cca1331'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 14, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:11:00.000', 'actualTime': '2023-05-11t08:13:00.000', 'estimatedRunway': '2023-05-11t08:13:00.000', 'actualRunway': '2023-05-11t08:13:00.000'}","{'iataCode': 'szx', 'icaoCode': 'zgsz', 'terminal': 't3', 'scheduledTime': '2023-05-11t11:25:00.000', 'estimatedTime': '2023-05-11t11:03:00.000'}","{'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}","{'number': '1331', 'iataNumber': 'ca1331', 'icaoNumber': 'cca1331'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 13, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:11:00.000', 'actualTime': '2023-05-11t08:12:00.000', 'estimatedRunway': '2023-05-11t08:12:00.000', 'actualRunway': '2023-05-11t08:12:00.000'}","{'iataCode': 'hfe', 'icaoCode': 'zsof', 'scheduledTime': '2023-05-11t09:55:00.000', 'estimatedTime': '2023-05-11t09:44:00.000'}","{'name': 'shenzhen airlines', 'iataCode': 'zh', 'icaoCode': 'csz'}","{'number': '1813', 'iataNumber': 'zh1813', 'icaoNumber': 'csz1813'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1813', 'iataNumber': 'ca1813', 'icaoNumber': 'cca1813'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 13, 'scheduledTime': '2023-05-11t08:00:00.000', 'estimatedTime': '2023-05-11t08:11:00.000', 'actualTime': '2023-05-11t08:12:00.000', 'estimatedRunway': '2023-05-11t08:12:00.000', 'actualRunway': '2023-05-11t08:12:00.000'}","{'iataCode': 'hfe', 'icaoCode': 'zsof', 'scheduledTime': '2023-05-11t09:55:00.000', 'estimatedTime': '2023-05-11t09:44:00.000'}","{'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}","{'number': '1813', 'iataNumber': 'ca1813', 'icaoNumber': 'cca1813'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 6, 'scheduledTime': '2023-05-11t08:15:00.000', 'estimatedTime': '2023-05-11t08:20:00.000', 'actualTime': '2023-05-11t08:20:00.000', 'estimatedRunway': '2023-05-11t08:20:00.000', 'actualRunway': '2023-05-11t08:20:00.000'}","{'iataCode': 'nrt', 'icaoCode': 'rjaa', 'terminal': '1', 'gate': '47', 'scheduledTime': '2023-05-11t12:20:00.000', 'estimatedTime': '2023-05-11t12:14:00.000'}","{'name': 'ana', 'iataCode': 'nh', 'icaoCode': 'ana'}","{'number': '5702', 'iataNumber': 'nh5702', 'icaoNumber': 'ana5702'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '925', 'iataNumber': 'ca925', 'icaoNumber': 'cca925'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 6, 'scheduledTime': '2023-05-11t08:15:00.000', 'estimatedTime': '2023-05-11t08:20:00.000', 'actualTime': '2023-05-11t08:20:00.000', 'estimatedRunway': '2023-05-11t08:20:00.000', 'actualRunway': '2023-05-11t08:20:00.000'}","{'iataCode': 'nrt', 'icaoCode': 'rjaa', 'terminal': '1', 'gate': '47', 'scheduledTime': '2023-05-11t12:20:00.000', 'estimatedTime': '2023-05-11t12:14:00.000'}","{'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}","{'number': '925', 'iataNumber': 'ca925', 'icaoNumber': 'cca925'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 13, 'scheduledTime': '2023-05-11t08:15:00.000', 'estimatedTime': '2023-05-11t08:27:00.000', 'actualTime': '2023-05-11t08:28:00.000', 'estimatedRunway': '2023-05-11t08:28:00.000', 'actualRunway': '2023-05-11t08:28:00.000'}","{'iataCode': 'hak', 'icaoCode': 'zjhk', 'terminal': '1', 'baggage': '6', 'scheduledTime': '2023-05-11t12:00:00.000', 'estimatedTime': '2023-05-11t11:48:00.000'}","{'name': 'shandong airlines', 'iataCode': 'sc', 'icaoCode': 'cdg'}","{'number': '5013', 'iataNumber': 'sc5013', 'icaoNumber': 'cdg5013'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1361', 'iataNumber': 'ca1361', 'icaoNumber': 'cca1361'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 13, 'scheduledTime': '2023-05-11t08:15:00.000', 'estimatedTime': '2023-05-11t08:27:00.000', 'actualTime': '2023-05-11t08:28:00.000', 'estimatedRunway': '2023-05-11t08:28:00.000', 'actualRunway': '2023-05-11t08:28:00.000'}","{'iataCode': 'hak', 'icaoCode': 'zjhk', 'terminal': '1', 'baggage': '6', 'scheduledTime': '2023-05-11t12:00:00.000', 'estimatedTime': '2023-05-11t11:48:00.000'}","{'name': 'shenzhen airlines', 'iataCode': 'zh', 'icaoCode': 'csz'}","{'number': '1361', 'iataNumber': 'zh1361', 'icaoNumber': 'csz1361'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1361', 'iataNumber': 'ca1361', 'icaoNumber': 'cca1361'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 13, 'scheduledTime': '2023-05-11t08:15:00.000', 'estimatedTime': '2023-05-11t08:27:00.000', 'actualTime': '2023-05-11t08:28:00.000', 'estimatedRunway': '2023-05-11t08:28:00.000', 'actualRunway': '2023-05-11t08:28:00.000'}","{'iataCode': 'hak', 'icaoCode': 'zjhk', 'terminal': '1', 'baggage': '6', 'scheduledTime': '2023-05-11t12:00:00.000', 'estimatedTime': '2023-05-11t11:48:00.000'}","{'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}","{'number': '1361', 'iataNumber': 'ca1361', 'icaoNumber': 'cca1361'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 17, 'scheduledTime': '2023-05-11t08:15:00.000', 'estimatedTime': '2023-05-11t08:35:00.000', 'actualTime': '2023-05-11t08:32:00.000', 'estimatedRunway': '2023-05-11t08:32:00.000', 'actualRunway': '2023-05-11t08:32:00.000'}","{'iataCode': 'kmg', 'icaoCode': 'zppp', 'delay': 4, 'scheduledTime': '2023-05-11t11:55:00.000', 'estimatedTime': '2023-05-11t11:58:00.000'}","{'name': 'shandong airlines', 'iataCode': 'sc', 'icaoCode': 'cdg'}","{'number': '5055', 'iataNumber': 'sc5055', 'icaoNumber': 'cdg5055'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1475', 'iataNumber': 'ca1475', 'icaoNumber': 'cca1475'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 17, 'scheduledTime': '2023-05-11t08:15:00.000', 'estimatedTime': '2023-05-11t08:35:00.000', 'actualTime': '2023-05-11t08:32:00.000', 'estimatedRunway': '2023-05-11t08:32:00.000', 'actualRunway': '2023-05-11t08:32:00.000'}","{'iataCode': 'kmg', 'icaoCode': 'zppp', 'delay': 4, 'scheduledTime': '2023-05-11t11:55:00.000', 'estimatedTime': '2023-05-11t11:58:00.000'}","{'name': 'shenzhen airlines', 'iataCode': 'zh', 'icaoCode': 'csz'}","{'number': '1475', 'iataNumber': 'zh1475', 'icaoNumber': 'csz1475'}","{'airline': {'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}, 'flight': {'number': '1475', 'iataNumber': 'ca1475', 'icaoNumber': 'cca1475'}}"
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 17, 'scheduledTime': '2023-05-11t08:15:00.000', 'estimatedTime': '2023-05-11t08:35:00.000', 'actualTime': '2023-05-11t08:32:00.000', 'estimatedRunway': '2023-05-11t08:32:00.000', 'actualRunway': '2023-05-11t08:32:00.000'}","{'iataCode': 'kmg', 'icaoCode': 'zppp', 'delay': 4, 'scheduledTime': '2023-05-11t11:55:00.000', 'estimatedTime': '2023-05-11t11:58:00.000'}","{'name': 'air china ltd', 'iataCode': 'ca', 'icaoCode': 'cca'}","{'number': '1475', 'iataNumber': 'ca1475', 'icaoNumber': 'cca1475'}",
departure,active,"{'iataCode': 'pek', 'icaoCode': 'zbaa', 'terminal': '3', 'delay': 16, 'scheduledTime': '2023-05-11t08:15:00.000', 'estimatedTime': '2023-05-11t08:30:00.000', 'actualTime': '2023-05-11t08:30:00.000', 'estimatedRunway': '2023-05-11t08:30:00.000', 'actualRunway': '2023-05-11t08:30:00.000'}","{'iataCode': 'hld', 'icaoCode': 'zbla', 'scheduledTime': '2023-05-11t10:25:00.000', 'estimatedTime': '2023-05-11t10:18:00.000'}","{'name': 'shenzhen airlines', 'iataCode': 'zh', 'icaoCode': 'csz'}","{'number': '1133', 'iataNumber': 'zh1133', 'icaoNumber': 'csz1133'}","{'airline': {'name': 'air china inner mongolia', 'iataCode': '', 'icaoCode': 'cnm'}, 'flight': {'number': '1133', 'iataNumber': '', 'icaoNumber': 'cnm1133'}}"
